time,temperature_2m,relative_humidity_2m,precipitation,dewpoint_2m,wind_speed_10m,wind_direction_10m,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi_offset,co_offset,no_offset,no2_offset,o3_offset,so2_offset,pm2_5_offset,pm10_offset,nh3_offset
2021-10-26 01:00:00,2.5,87,0.0,0.5,4.3,85,5.0,988.01,9.95,71.97,0.11,10.61,54.48,57.09,15.83,2.0,240.33,0.0,8.05,37.55,1.06,13.97,15.17,13.17
2021-10-26 02:00:00,2.1,88,0.0,0.2,3.3,103,5.0,961.3,8.16,69.23,0.24,9.18,55.77,58.33,14.57,2.0,236.99,0.0,6.86,38.62,0.94,13.35,14.52,13.55
2021-10-26 03:00:00,1.7,88,0.0,-0.1,4.7,81,5.0,881.2,4.19,61.01,1.79,4.83,53.68,56.09,7.03,2.0,230.31,0.0,6.08,39.34,0.84,12.67,13.8,14.06
2021-10-26 04:00:00,1.8,89,0.0,0.2,4.6,72,4.0,647.54,0.03,40.1,18.24,2.3,40.8,42.61,2.31,2.0,230.31,0.0,6.0,40.05,0.82,12.19,13.34,14.95
2021-10-26 05:00:00,1.9,89,0.0,0.3,5.0,69,4.0,654.22,0.2,41.13,13.41,2.92,43.46,45.59,3.52,2.0,233.65,0.0,7.37,40.77,0.92,12.05,13.29,15.07
2021-10-26 06:00:00,1.8,90,0.0,0.3,4.5,76,4.0,694.28,1.45,48.67,5.41,4.53,48.06,50.7,5.51,2.0,240.33,0.01,10.2,41.84,1.04,12.17,13.5,13.81
2021-10-26 07:00:00,3.2,88,0.0,1.3,3.7,61,5.0,747.68,5.98,54.15,2.08,6.5,52.96,56.07,7.73,2.0,247.0,0.11,12.34,47.21,1.06,11.98,13.33,11.91
2021-10-26 08:00:00,5.7,80,0.0,2.6,4.8,13,5.0,734.33,14.75,41.13,13.41,6.5,52.7,55.92,7.47,2.0,247.0,1.3,11.14,52.21,1.1,11.57,12.91,10.89
2021-10-26 09:00:00,6.6,73,0.0,2.1,6.8,3,4.0,627.52,15.87,26.39,21.82,3.93,46.83,49.78,4.31,2.0,243.66,2.15,8.31,56.51,1.03,11.23,12.55,9.5
2021-10-26 10:00:00,7.2,68,0.0,1.7,8.5,348,2.0,333.79,2.24,8.23,68.67,1.27,19.47,20.71,1.0,1.0,230.31,1.69,5.06,52.21,0.55,9.52,10.62,4.56
2021-10-26 11:00:00,7.5,69,0.0,2.1,9.9,350,2.0,290.39,1.17,4.41,77.25,0.86,15.14,16.09,1.2,1.0,223.64,1.03,3.56,51.5,0.31,6.7,7.58,2.53
2021-10-26 12:00:00,7.9,72,0.0,3.2,13.3,2,2.0,277.04,0.82,3.26,80.82,0.7,13.53,14.28,1.71,1.0,223.64,0.54,3.0,57.94,0.28,5.63,6.35,1.88
2021-10-26 13:00:00,8.2,71,0.0,3.2,13.0,360,2.0,260.35,0.48,2.34,80.11,0.51,7.9,8.43,1.55,2.0,223.64,0.09,0.89,82.97,0.29,3.12,3.5,0.85
2021-10-26 14:00:00,8.2,69,0.0,2.7,13.2,11,1.0,247.0,0.3,2.27,70.81,0.42,5.29,5.66,0.94,2.0,223.64,0.08,0.65,84.4,0.28,2.78,3.14,0.67
2021-10-26 15:00:00,7.5,72,0.0,2.8,13.4,6,1.0,240.33,0.15,2.83,61.51,0.4,3.61,3.91,0.65,2.0,223.64,0.08,0.74,83.69,0.28,2.78,3.15,0.66
2021-10-26 16:00:00,5.8,91,0.1,4.4,8.7,353,1.0,243.66,0.04,5.1,50.78,0.43,2.75,3.1,0.58,1.0,223.64,0.24,4.2,56.51,0.28,3.44,4.09,1.19
2021-10-26 17:00:00,4.4,98,0.1,4.1,5.5,11,1.0,260.35,0.01,8.23,41.49,0.56,3.08,3.7,0.58,1.0,226.97,0.04,8.14,30.4,0.3,4.39,5.45,1.52
2021-10-26 18:00:00,3.9,99,0.0,3.8,4.6,18,1.0,277.04,0.01,10.03,35.76,0.73,3.75,4.67,0.79,1.0,226.97,0.02,8.82,22.35,0.38,4.84,6.16,1.82
2021-10-26 19:00:00,3.3,100,0.0,3.3,4.1,15,1.0,310.42,0.05,13.2,27.54,1.16,5.57,6.94,1.39,1.0,226.97,0.01,9.0,23.25,0.57,5.26,6.69,2.79
2021-10-26 20:00:00,3.2,100,0.0,3.2,3.6,45,1.0,353.81,0.15,16.97,17.7,1.7,8.26,9.9,2.15,1.0,230.31,0.01,9.08,25.75,0.72,5.77,7.28,3.64
2021-10-26 21:00:00,3.0,99,0.0,2.9,2.5,82,2.0,377.18,0.26,19.19,12.52,2.09,10.17,11.59,3.01,1.0,226.97,0.01,8.82,28.61,0.78,6.13,7.64,4.37
2021-10-26 22:00:00,3.0,99,0.0,2.8,3.0,104,2.0,383.85,0.23,20.22,10.19,2.21,10.65,11.48,3.64,1.0,223.64,0.0,8.23,32.19,0.72,6.08,7.4,5.13
2021-10-26 23:00:00,2.5,99,0.0,2.4,4.5,119,2.0,393.87,0.19,19.36,9.21,1.91,10.92,11.46,3.39,1.0,220.3,0.0,7.88,36.12,0.71,6.11,7.27,6.4
2021-10-27 00:00:00,1.8,99,0.0,1.7,7.6,121,2.0,410.56,0.18,17.65,8.23,1.45,11.64,12.07,2.44,1.0,230.31,0.0,8.05,38.62,0.82,6.62,7.76,8.11
2021-10-27 01:00:00,1.7,100,0.0,1.6,5.8,120,2.0,420.57,0.21,16.11,6.88,0.93,12.86,13.27,1.46,1.0,233.65,0.0,8.05,40.41,0.92,7.11,8.29,9.63
2021-10-27 02:00:00,1.3,99,0.0,1.2,5.1,129,2.0,420.57,0.23,14.74,6.17,0.56,13.3,13.57,0.76,1.0,236.99,0.0,7.63,43.27,0.95,7.59,8.77,10.64
2021-10-27 03:00:00,1.2,99,0.0,1.0,4.1,128,2.0,410.56,0.23,13.54,6.97,0.44,12.69,12.93,0.5,1.0,243.66,0.0,7.28,46.49,1.0,8.4,9.6,10.77
2021-10-27 04:00:00,1.3,99,0.0,1.1,5.2,124,1.0,343.8,0.01,11.14,21.64,0.93,9.11,9.35,0.46,1.0,250.34,0.0,6.43,51.5,0.78,9.37,10.55,6.08
2021-10-27 05:00:00,1.5,99,0.0,1.4,5.5,122,1.0,357.15,0.07,13.71,18.42,0.98,9.91,10.19,0.53,2.0,270.37,0.0,7.88,48.64,0.72,11.3,12.65,3.07
2021-10-27 06:00:00,1.4,98,0.0,1.1,3.8,131,2.0,383.85,0.23,18.17,13.77,1.15,11.27,11.62,0.65,2.0,290.39,0.0,11.31,42.92,0.73,13.52,15.1,1.71
2021-10-27 07:00:00,2.1,96,0.0,1.5,3.8,139,2.0,433.92,1.05,24.68,7.87,1.67,14.57,15.23,0.99,2.0,317.1,0.14,14.74,38.27,0.78,16.24,17.99,1.03
2021-10-27 08:00:00,5.1,87,0.0,3.0,3.2,153,2.0,480.65,5.59,23.31,9.57,2.0,17.38,18.53,1.2,2.0,360.49,2.1,14.91,39.7,1.06,19.14,20.97,0.9
2021-10-27 09:00:00,7.5,76,0.0,3.6,1.6,207,2.0,494.0,10.39,17.14,15.56,1.97,18.13,19.59,1.2,2.0,377.18,3.3,12.0,51.5,1.24,19.32,20.89,0.91
2021-10-27 10:00:00,9.4,69,0.0,4.0,2.3,288,2.0,433.92,8.61,13.54,27.18,2.0,15.9,17.4,1.33,2.0,277.04,0.89,3.81,83.69,0.76,8.49,9.17,0.63
2021-10-27 11:00:00,10.2,69,0.0,4.7,3.6,307,2.0,420.57,8.27,13.88,35.05,2.47,17.0,18.7,2.01,2.0,267.03,0.71,2.68,85.83,0.6,8.05,8.68,0.73
2021-10-27 12:00:00,9.9,70,0.0,4.7,3.9,304,3.0,433.92,8.61,17.14,43.27,3.22,20.72,22.69,2.79,2.0,260.35,0.52,2.01,86.55,0.51,9.1,9.72,0.99
2021-10-27 13:00:00,10.0,73,0.0,5.4,5.4,307,3.0,423.91,7.26,19.19,54.36,3.43,23.91,26.02,3.1,2.0,250.34,0.33,1.44,85.83,0.37,7.13,7.59,1.16
2021-10-27 14:00:00,9.3,78,0.0,5.6,5.5,302,4.0,397.21,5.53,19.88,59.37,3.13,25.89,27.99,3.07,1.0,243.66,0.25,1.41,79.39,0.32,5.48,5.84,0.99
2021-10-27 15:00:00,8.5,82,0.0,5.6,3.4,302,4.0,380.52,4.14,21.42,53.64,2.83,26.42,28.51,3.07,1.0,236.99,0.2,1.89,69.38,0.32,4.58,4.89,0.74
2021-10-27 16:00:00,6.7,93,0.0,5.7,2.7,293,4.0,390.53,2.29,30.16,38.98,3.04,27.8,30.13,3.96,1.0,233.65,0.09,3.0,57.94,0.34,3.61,3.92,0.59
2021-10-27 17:00:00,4.8,96,0.0,4.2,1.8,143,4.0,440.6,0.17,45.24,23.25,4.35,32.45,35.36,6.02,1.0,233.65,0.0,3.9,50.78,0.34,2.8,3.17,0.46
2021-10-27 18:00:00,5.0,96,0.0,4.5,3.1,135,4.0,520.71,0.21,55.52,14.66,6.08,38.96,42.49,8.04,1.0,236.99,0.0,4.03,48.64,0.32,2.28,2.72,0.43
2021-10-27 19:00:00,4.3,98,0.0,4.0,2.8,130,4.0,620.84,0.35,63.06,11.18,7.75,46.76,50.54,9.37,1.0,240.33,0.0,4.03,47.21,0.32,1.92,2.36,0.47
2021-10-27 20:00:00,3.8,98,0.0,3.5,2.0,135,5.0,734.33,0.78,68.55,6.88,9.3,54.13,58.03,10.39,1.0,243.66,0.0,4.07,46.49,0.35,1.77,2.19,0.51
2021-10-27 21:00:00,3.6,95,0.0,2.8,1.5,135,5.0,827.79,2.43,71.29,2.28,10.37,59.78,63.61,11.53,1.0,243.66,0.0,4.07,45.42,0.35,1.89,2.29,0.54
2021-10-27 22:00:00,3.4,91,0.0,2.0,0.5,135,5.0,847.82,4.3,69.23,0.81,10.37,59.46,62.41,12.67,1.0,240.33,0.0,3.56,44.35,0.31,1.93,2.26,0.5
2021-10-27 23:00:00,3.4,86,0.0,1.3,0.8,117,5.0,814.44,4.64,63.75,0.67,9.66,55.27,57.85,13.43,1.0,236.99,0.0,2.96,43.99,0.26,1.99,2.27,0.44
2021-10-28 00:00:00,1.6,90,0.0,0.1,1.0,135,5.0,761.03,3.97,58.95,0.78,8.7,50.98,53.65,13.93,1.0,236.99,0.0,2.83,43.27,0.3,2.19,2.44,0.39
2021-10-28 01:00:00,3.0,83,0.0,0.5,1.5,135,4.0,694.28,2.6,51.41,1.32,6.91,45.92,48.5,12.92,1.0,236.99,0.0,2.91,37.19,0.22,2.5,2.75,0.38
2021-10-28 02:00:00,3.2,82,0.0,0.4,1.3,124,4.0,614.17,1.19,43.18,2.84,5.01,40.27,42.67,11.02,1.0,233.65,0.0,2.87,28.97,0.12,2.67,2.92,0.46
2021-10-28 03:00:00,3.5,80,0.0,0.4,2.1,121,4.0,547.41,0.48,36.67,5.23,3.64,35.08,37.29,9.25,1.0,233.65,0.0,2.96,23.6,0.1,2.85,3.11,0.57
2021-10-28 04:00:00,3.2,81,0.0,0.2,1.8,127,4.0,514.03,0.44,33.59,6.35,3.1,31.8,33.92,8.36,1.0,233.65,0.01,3.43,20.21,0.13,3.27,3.58,0.68
2021-10-28 05:00:00,3.0,82,0.0,0.3,0.5,135,4.0,520.71,1.79,34.96,3.8,3.76,31.35,33.7,9.37,1.0,240.33,0.06,4.93,17.52,0.21,3.97,4.48,0.74
2021-10-28 06:00:00,2.4,84,0.0,-0.0,1.0,135,4.0,574.11,7.71,37.01,0.62,5.13,33.39,36.21,11.27,1.0,247.0,0.15,7.63,15.74,0.28,4.84,5.57,0.78
2021-10-28 07:00:00,3.3,84,0.0,0.8,2.3,129,4.0,680.92,20.34,38.73,0.31,6.86,38.31,41.63,13.05,1.0,257.02,0.31,9.85,14.66,0.34,5.96,6.86,0.8
2021-10-28 08:00:00,7.4,73,0.0,2.9,3.1,21,4.0,761.03,33.53,32.9,4.07,5.6,42.12,45.79,8.87,1.0,260.35,1.93,7.8,17.7,0.34,5.94,6.92,0.78
2021-10-28 09:00:00,8.8,67,0.0,3.1,3.8,311,4.0,734.33,36.21,24.33,8.23,3.01,40.27,43.88,4.43,1.0,257.02,2.74,5.57,24.32,0.33,5.3,6.24,0.83
2021-10-28 10:00:00,9.4,66,0.0,3.3,3.3,311,2.0,317.1,3.3,10.8,59.37,1.1,12.05,13.26,2.95,1.0,236.99,0.84,2.79,57.94,0.32,3.74,4.22,0.71
2021-10-28 11:00:00,10.0,64,0.0,3.5,2.9,300,1.0,277.04,1.82,6.26,70.1,0.94,9.28,10.29,2.34,1.0,226.97,0.55,1.78,62.94,0.26,3.62,4.02,0.82
2021-10-28 12:00:00,10.1,62,0.0,3.1,1.9,292,1.0,270.37,1.63,5.83,74.39,1.03,9.63,10.67,2.31,1.0,223.64,0.42,1.39,65.09,0.24,3.74,4.13,0.86
2021-10-28 13:00:00,10.8,56,0.0,2.3,2.5,278,2.0,270.37,1.7,6.43,70.1,1.03,10.65,11.85,2.28,2.0,216.96,0.2,0.96,82.97,0.24,3.58,3.93,0.8
2021-10-28 14:00:00,10.7,50,0.0,0.8,4.0,265,2.0,273.71,2.04,8.23,60.8,1.04,11.49,12.95,2.44,2.0,220.3,0.19,1.14,82.25,0.27,4.19,4.57,0.89
2021-10-28 15:00:00,9.8,57,0.0,1.6,3.3,276,2.0,280.38,2.1,11.82,53.64,1.24,11.73,13.42,2.95,1.0,223.64,0.19,1.67,78.68,0.31,4.95,5.4,0.98
2021-10-28 16:00:00,7.5,82,0.0,4.6,2.6,326,2.0,307.08,1.43,22.28,45.06,2.06,14.06,16.17,4.5,1.0,236.99,0.31,6.6,52.93,0.48,6.8,7.65,1.77
2021-10-28 17:00:00,5.4,82,0.0,2.6,2.3,108,2.0,367.17,0.07,36.33,30.76,3.46,18.45,21.19,6.59,1.0,250.34,0.02,12.68,34.33,0.83,9.45,10.86,3.23
2021-10-28 18:00:00,5.5,71,0.0,0.6,3.4,122,3.0,440.6,0.09,44.55,20.39,5.01,22.69,26.02,8.36,2.0,253.68,0.01,15.08,27.9,1.09,11.22,12.96,4.81
2021-10-28 19:00:00,4.7,66,0.0,-1.2,3.6,127,4.0,587.46,1.51,54.15,7.33,7.03,30.74,34.43,9.88,2.0,260.35,0.01,16.62,27.9,1.39,12.44,14.31,6.52
2021-10-28 20:00:00,4.4,64,0.0,-1.8,3.9,124,4.0,767.71,8.38,57.58,0.43,9.18,40.47,44.46,11.4,2.0,267.03,0.0,17.14,28.25,1.59,13.2,15.1,7.92
2021-10-28 21:00:00,4.3,64,0.0,-1.9,4.0,117,4.0,881.2,16.76,53.47,0.04,10.25,46.7,50.84,12.41,2.0,257.02,0.0,15.77,28.25,1.52,13.12,14.9,8.61
2021-10-28 22:00:00,3.9,66,0.0,-1.8,2.4,117,4.0,854.49,18.55,47.98,0.06,9.3,44.94,48.76,11.65,2.0,233.65,0.0,12.17,27.18,1.04,11.72,13.14,7.73
2021-10-28 23:00:00,3.4,68,0.0,-1.9,1.9,112,4.0,774.38,14.98,42.84,0.13,7.09,38.79,42.13,9.75,2.0,211.95,0.0,9.17,26.82,0.71,10.29,11.41,6.9
2021-10-29 00:00:00,3.1,72,0.0,-1.5,3.8,131,4.0,674.25,9.5,39.07,0.4,4.89,32.52,35.51,7.41,1.0,201.94,0.0,7.37,26.82,0.58,9.43,10.39,6.78
2021-10-29 01:00:00,4.1,70,0.0,-1.0,4.1,128,4.0,560.76,3.52,34.62,1.81,2.83,25.66,28.34,5.07,1.0,193.6,0.0,6.0,26.46,0.51,8.77,9.64,6.9
2021-10-29 02:00:00,4.0,71,0.0,-0.7,4.6,129,2.0,467.3,0.44,27.76,7.51,1.48,19.73,22.07,3.01,1.0,185.25,0.0,4.84,26.46,0.42,8.01,8.8,6.59
2021-10-29 03:00:00,4.0,72,0.0,-0.7,5.7,125,2.0,403.88,0.06,20.39,16.09,0.95,15.33,17.37,1.92,1.0,180.24,0.0,4.2,25.75,0.38,7.43,8.17,6.33
2021-10-29 04:00:00,3.6,73,0.0,-0.8,7.8,124,2.0,373.84,0.04,17.31,20.56,0.94,12.98,14.88,1.68,1.0,180.24,0.01,4.41,24.68,0.4,7.21,7.97,6.59
2021-10-29 05:00:00,3.1,75,0.0,-0.9,7.5,125,2.0,400.54,0.17,20.91,18.6,1.4,13.65,15.79,1.9,1.0,185.25,0.03,6.17,22.53,0.53,7.17,8.06,6.84
2021-10-29 06:00:00,3.1,73,0.0,-1.3,7.4,129,2.0,467.3,0.62,30.85,12.88,1.89,16.91,19.47,2.09,1.0,191.93,0.12,10.11,18.42,0.7,7.23,8.31,6.71
2021-10-29 07:00:00,4.8,64,0.0,-1.3,8.9,133,3.0,574.11,3.07,40.78,6.26,2.21,22.02,24.95,2.22,1.0,205.28,0.42,14.22,15.91,0.9,7.47,8.73,7.09
2021-10-29 08:00:00,7.4,60,0.0,0.1,7.9,141,3.0,634.19,12.63,32.22,11.8,1.91,24.81,27.97,2.25,1.0,210.29,3.3,11.14,19.13,0.89,7.55,8.95,6.27
2021-10-29 09:00:00,9.3,50,0.0,-0.6,6.4,153,3.0,614.17,16.76,22.96,17.35,1.48,23.56,26.63,2.34,1.0,205.28,4.69,6.86,21.28,0.6,7.05,8.51,4.02
2021-10-29 10:00:00,10.4,45,0.0,-1.0,7.8,167,1.0,280.38,1.33,6.17,74.39,0.59,5.15,6.58,1.44,1.0,206.95,1.34,3.38,52.21,0.21,5.36,6.21,1.98
2021-10-29 11:00:00,11.1,45,0.0,-0.4,9.7,180,2.0,243.66,0.52,3.09,83.69,0.44,3.33,4.57,1.25,1.0,208.62,0.59,1.91,67.23,0.14,4.47,5.21,1.41
2021-10-29 12:00:00,11.4,42,0.0,-1.1,11.4,193,2.0,226.97,0.25,1.91,90.12,0.32,2.41,3.48,1.06,1.0,208.62,0.36,1.35,76.53,0.13,3.65,4.43,1.2
2021-10-29 13:00:00,9.9,46,0.0,-1.3,7.9,183,2.0,220.3,0.12,1.18,94.41,0.19,1.68,2.54,0.82,2.0,208.62,0.16,0.74,87.98,0.1,2.62,3.44,0.97
2021-10-29 14:00:00,9.3,49,0.0,-0.8,6.6,151,2.0,220.3,0.13,1.5,90.84,0.21,1.55,2.3,0.8,2.0,208.62,0.15,0.81,86.55,0.09,2.37,3.23,0.96
2021-10-29 15:00:00,9.4,52,0.0,0.1,6.2,170,2.0,220.3,0.13,2.21,85.12,0.25,1.6,2.29,0.82,2.0,208.62,0.15,1.19,83.69,0.09,2.22,3.13,0.99
2021-10-29 16:00:00,7.9,57,0.0,-0.1,6.4,153,1.0,226.97,0.07,4.07,77.96,0.37,2.02,2.74,0.97,1.0,208.62,0.22,3.68,65.8,0.15,2.42,3.49,1.28
2021-10-29 17:00:00,6.8,61,0.0,-0.3,6.6,151,1.0,240.33,0.0,6.0,70.81,0.57,2.74,3.6,1.24,1.0,208.62,0.02,6.34,45.78,0.22,2.85,4.19,1.65
2021-10-29 18:00:00,6.8,62,0.0,0.1,8.8,145,1.0,253.68,0.0,6.51,68.67,0.72,3.42,4.42,1.46,1.0,208.62,0.0,6.77,37.55,0.25,3.14,4.68,1.88
2021-10-29 19:00:00,6.7,63,0.0,0.1,10.9,134,1.0,273.71,0.0,7.54,67.23,0.97,4.42,5.52,1.74,1.0,211.95,0.0,6.94,34.69,0.28,3.47,5.1,2.06
2021-10-29 20:00:00,6.6,62,0.0,-0.2,12.2,133,1.0,313.76,0.0,10.03,60.8,1.22,6.37,7.63,2.09,1.0,213.62,0.0,6.6,33.98,0.26,3.73,5.35,1.95
2021-10-29 21:00:00,6.3,62,0.0,-0.3,12.8,130,1.0,347.14,0.0,12.17,54.36,1.16,8.03,9.35,2.22,1.0,213.62,0.0,5.57,38.62,0.19,3.65,5.09,1.63
2021-10-29 22:00:00,6.8,60,0.0,-0.4,14.0,132,1.0,343.8,0.0,11.48,52.21,0.79,7.97,9.1,1.95,1.0,210.29,0.0,3.34,55.08,0.13,3.18,4.24,1.25
2021-10-29 23:00:00,7.4,58,0.0,-0.4,15.3,139,1.0,320.44,0.0,8.91,52.93,0.48,6.61,7.5,1.6,1.0,211.95,0.0,2.4,60.08,0.11,3.1,4.03,1.12
2021-10-30 00:00:00,8.2,63,0.0,1.5,15.1,142,1.0,290.39,0.0,6.43,55.08,0.35,4.91,5.62,1.36,1.0,213.62,0.0,1.97,62.23,0.12,3.15,4.02,1.01
2021-10-30 01:00:00,8.2,61,0.0,1.1,15.7,143,1.0,260.35,0.0,4.33,58.65,0.29,3.29,3.86,1.2,1.0,216.96,0.0,1.54,66.52,0.12,3.08,3.89,0.87
2021-10-30 02:00:00,8.0,62,0.2,1.2,18.9,138,1.0,243.66,0.0,3.13,61.51,0.26,2.13,2.54,1.12,1.0,220.3,0.0,1.2,71.53,0.12,2.96,3.74,0.75
2021-10-30 03:00:00,8.3,60,0.0,1.0,22.5,140,1.0,233.65,0.0,2.21,67.95,0.24,1.29,1.54,0.94,1.0,223.64,0.0,1.02,76.53,0.12,2.88,3.69,0.7
2021-10-30 04:00:00,8.0,61,0.0,0.9,23.8,141,1.0,223.64,0.0,1.5,78.68,0.23,0.75,0.88,0.62,1.0,223.64,0.0,1.04,79.39,0.11,2.87,3.76,0.7
2021-10-30 05:00:00,7.6,65,0.2,1.4,23.6,142,2.0,226.97,0.0,1.89,82.25,0.28,0.84,0.97,0.55,1.0,226.97,0.0,1.48,79.39,0.12,2.95,3.93,0.71
2021-10-30 06:00:00,7.2,68,0.3,1.7,23.0,145,2.0,226.97,0.0,2.25,84.4,0.29,0.88,1.01,0.51,1.0,226.97,0.0,2.34,78.68,0.13,3.06,4.09,0.74
2021-10-30 07:00:00,7.0,72,0.4,2.3,21.8,142,2.0,230.31,0.0,2.34,84.4,0.31,0.92,1.04,0.46,1.0,230.31,0.01,3.09,75.82,0.14,3.19,4.24,0.86
2021-10-30 08:00:00,7.1,75,0.7,2.9,20.7,141,2.0,230.31,0.01,2.19,83.69,0.32,0.96,1.08,0.44,1.0,226.97,0.19,2.79,74.39,0.14,3.12,4.18,1.05
2021-10-30 09:00:00,7.2,78,0.9,3.6,22.2,137,2.0,230.31,0.02,1.91,82.97,0.33,1.01,1.11,0.4,1.0,223.64,0.32,1.95,75.82,0.13,2.9,3.96,1.12
2021-10-30 10:00:00,7.5,77,0.5,3.8,22.2,137,2.0,230.31,0.04,1.65,82.25,0.31,1.04,1.12,0.35,2.0,220.3,0.23,1.24,82.97,0.11,2.41,3.41,1.0
2021-10-30 11:00:00,7.8,78,0.8,4.3,22.9,138,2.0,233.65,0.06,1.59,80.82,0.3,0.99,1.07,0.32,2.0,213.62,0.14,0.89,88.69,0.09,1.87,2.75,0.82
2021-10-30 12:00:00,9.0,73,4.7,4.4,10.5,131,1.0,233.65,0.07,1.63,78.68,0.29,0.95,1.03,0.29,2.0,211.95,0.11,0.72,91.55,0.09,1.58,2.39,0.75
2021-10-30 13:00:00,9.6,69,0.3,4.2,17.6,134,1.0,236.99,0.07,1.61,76.53,0.26,0.94,1.01,0.27,2.0,210.29,0.08,0.65,90.84,0.08,1.4,2.08,0.68
2021-10-30 14:00:00,9.3,70,0.5,4.2,16.8,137,1.0,236.99,0.05,1.89,73.67,0.26,1.07,1.16,0.27,2.0,210.29,0.08,0.75,87.26,0.09,1.37,1.92,0.62
2021-10-30 15:00:00,8.6,72,0.6,3.9,15.8,145,1.0,240.33,0.03,2.36,70.81,0.28,1.31,1.41,0.27,2.0,210.29,0.09,1.0,85.12,0.11,1.62,2.14,0.64
2021-10-30 16:00:00,8.6,74,0.5,4.2,13.8,147,1.0,247.0,0.01,3.68,65.09,0.33,1.68,1.84,0.32,2.0,211.95,0.04,1.33,85.12,0.14,1.87,2.36,0.68
2021-10-30 17:00:00,8.5,75,1.9,4.4,13.4,144,1.0,257.02,0.0,5.14,57.22,0.42,2.12,2.41,0.44,2.0,213.62,0.0,1.5,85.12,0.18,2.15,2.64,0.78
2021-10-30 18:00:00,8.2,76,0.9,4.2,10.7,140,1.0,263.69,0.0,5.74,51.5,0.48,2.45,2.89,0.56,2.0,216.96,0.0,1.54,85.83,0.21,2.52,3.05,0.93
2021-10-30 19:00:00,8.0,77,0.7,4.1,5.4,132,1.0,273.71,0.0,6.43,47.21,0.56,2.92,3.49,0.68,2.0,220.3,0.0,1.61,86.55,0.23,2.91,3.46,1.08
2021-10-30 20:00:00,6.0,99,1.3,5.8,6.1,130,1.0,287.06,0.0,7.37,40.05,0.62,3.65,4.37,0.78,2.0,223.64,0.0,1.65,84.4,0.22,2.94,3.48,1.14
